Vin,Vout,iL,iout,ripple_v,ripple_i,label
47.383708564788755,11.982872224570679,1.5793065475912607,5.031965488564083,0.016778657410863786,0.2134293621757901,0
48.52134164344517,12.558038798885638,1.555432119215135,5.100763039289065,0.01965313414820243,0.20787652547575552,0
47.76237305212642,11.656300658412636,1.2495215717292236,4.85718425979754,0.033552475074106435,0.207143493361684,0
48.155888577530355,11.234798572681187,1.5761015218865142,5.009097436370818,0.07786333329712422,0.19651600522533544,1
48.18235264446759,11.248646308507732,1.5339630409466662,4.678648311505921,0.01990789318834395,0.23807106228005925,3
51.51236410694493,12.687164088875916,1.3460529160017456,5.149587708629463,0.0221809408874374,0.20311808772842052,2
44.49801279830813,11.708990799742631,1.4612906053991777,5.138168950772526,0.01944265463656685,0.20775333016172343,2
46.80106143269246,12.138658131464515,1.6595014679068059,5.020825855267108,0.020783143551921936,0.19134449871021983,2
48.649511780149574,13.079076526071317,1.5176568609884036,4.803644056939173,0.029241775125969365,0.1747677746196521,0
48.53088842073356,11.386779139275696,1.4718520245219728,7.1957803412056345,0.024183929836859797,0.2011283751372471,3
47.70639809026897,12.803264809340837,1.4648639025210064,4.862913375960045,0.02142396139486422,0.1783956887679396,0
48.10505326828243,11.06709264644495,1.4658241111281713,5.112546200091204,0.01497355377479848,0.22704856724401512,0
47.537214470303255,11.218392103835443,1.6732707422333921,4.527900556672096,0.026354398104519006,0.20798739395410665,3
43.72567171030131,12.560836971728898,1.5713768506401447,5.160295557146664,0.022399780709853642,0.25076958923157017,2
48.27384610737514,12.94349540371821,1.436380307178593,5.011473986939809,0.07761967473242383,0.20771336811120206,1
49.05067736104912,10.937757191556129,1.5139503912613017,4.965141048221024,0.028838837004749603,0.19548210144851985,2
48.54056439068691,11.295292369306654,1.4446761950392362,4.806315978831124,0.0202914782152947,0.20063399016830577,0
48.25336455358702,11.857088212731268,1.3714831398349434,4.983073164825345,0.1440574176581012,0.19312361144520468,1
42.81588901903842,12.339255923868283,1.4897818695413396,5.175343027048103,0.02351527221114992,0.22988874011915172,2
48.1106243087476,11.419524761767036,1.5771817544648172,4.968000721300637,0.01872904375060927,0.22543416298110028,0
38.34844258658124,11.121801203068207,1.4989746901516239,4.926326251216253,0.01125772997172615,0.20518006632117616,2
48.17414579709892,12.683442017661458,1.4204847246072696,4.852564360547397,0.014395370751573808,0.15680482834934797,0
36.71811246918254,12.66989821293855,1.482596116552619,5.035518020893384,0.03387719172675833,0.1806023245025493,2
48.020071909066566,12.739560465385177,1.5980285589278524,7.139964294926608,0.01724045041071219,0.20780770877253255,3
46.83652520515984,12.524125884071562,1.3659236287758096,5.084105848591898,0.024740899675578732,0.19101696882014008,0
48.51564746102539,12.191225034114957,1.3555266078512316,5.144847757700727,0.015597369938239099,0.17460682773869746,0
43.751257239718825,11.09821503379439,1.4349733616865687,5.076414829545431,0.024883365475920162,0.20463633429487083,2
47.57393375172204,12.030694771289795,1.3948108096161713,4.894678511630578,0.08915465929359714,0.17103621430365884,1
51.751365723236525,11.568928408413193,1.421534868903934,4.860175876935075,0.02465108137443544,0.20022793672806355,2
49.15405466713926,11.460286007003988,1.551802610157564,4.956576827526683,0.014342416188369882,0.18771867239599765,0
48.295033915741485,12.057197804514328,1.5028085960596358,5.490843120249361,0.020559629240754267,0.21279741136160962,3
46.98823517167065,11.104257876938455,1.457345996219178,4.9963390537956425,0.09760429731779505,0.18054118362142607,1
47.55685271451605,12.5683598486454,1.661157435286983,5.0916654239306185,0.01571741020432617,0.21922536189565411,0
47.727055008091504,11.65235585150061,1.3845500090641825,5.030378908093713,0.10375066948562281,0.20260766913315872,1
48.49520381909811,11.175545646960234,1.4381316043599432,4.736680514497779,0.019281494136178492,0.24366167881640527,0
48.09673459280156,12.115194917254502,1.5280433132027083,6.433441699888935,0.020523520320089007,0.21779606657470055,3
48.8927055365372,11.259556072226927,1.3811136238866144,4.979784039338714,0.012226026344935383,0.1832834262939788,0
47.33657516339472,12.760413306178284,1.5519160768005609,4.911478016215288,0.019728441587291548,0.20796505779384408,0
41.84440653091434,11.335939808681703,1.3624492420951084,4.941196579108616,0.028195206606033193,0.21619454370403207,2
56.27125731452549,11.861504397182806,1.5831684641846293,5.06911041222802,0.02061373279689498,0.19413790780757265,2
48.64713636817365,12.683824984836276,1.4926426955305114,4.969384745264888,0.013775879184061866,0.20616291776490017,2
47.5362810588761,11.203143602427739,1.4792782969314966,4.803564028726147,0.07665756053014396,0.21182637443028382,1
47.38287156300873,11.011101127433193,1.4573448798501523,4.975474489713462,0.07320085527396902,0.21781062294392609,1
46.421453169534175,12.975768410958029,1.5220290702505563,4.9556921401751115,0.025835005233345355,0.1823845506310769,2
47.707806527777706,10.989978670355336,1.6071864970369107,4.88238729739557,0.10393572583936006,0.17266714873787514,1
48.69499462594127,11.550752590508653,1.53019967326619,3.357936007189695,0.017224731098850938,0.18910849812366406,3
47.933518774845695,11.262227250252556,1.6151714996381046,5.0754885329611374,0.009986866648283582,0.22645837751466172,0
47.305178104929766,11.500918662788532,1.6058173873629542,5.031988236372849,0.057236131942518594,0.2193100359208452,1
47.54285952645451,12.193081678771293,1.5919928351075952,5.005737907056266,0.013014756309176537,0.1870809693418337,0
47.63712128708106,11.883551219296482,1.573932264866901,2.7949544203037107,0.01187547016472724,0.1805975603688536,3
48.61764325169456,12.875971535019119,1.4851933569030236,4.834439884640541,0.1020700024889197,0.1859118219446484,1
47.959480028386366,11.227964808591535,1.530270016991056,4.769711591083413,0.024456345372756618,0.20832895009966348,0
47.90048162384418,11.299150180163865,1.6592674625510053,4.61933095803815,0.01464880521258961,0.22080238066421293,3
47.65728715182954,10.974933963383442,1.6159997807300313,5.0932075328818405,0.022446538470189216,0.18256642051820343,0
52.09551988333693,12.653373280003343,1.4678189825268364,4.984281832074278,0.012350710211433934,0.2073612428967537,2
41.228918134392515,13.05112878351499,1.6414581113412523,5.073281600794555,0.02273572912652073,0.19946127076669584,2
48.336829990751475,11.151976558344717,1.560011987533052,4.962604409404119,0.02377582942388352,0.17006521991273083,0
48.06645703716745,11.05558651492105,1.399749040537254,4.944602266752186,0.02496323192717414,0.1595757211855317,0
43.210710899173975,12.145553615912078,1.3913391174276906,4.972857252321932,0.01353704092841239,0.20466924029128442,2
47.526637581974285,11.023746866915976,1.6757314794861595,5.14898072712193,0.01831985119060321,0.21875469378792115,0
48.230027455484034,12.717319327333865,1.4982510879552935,4.930947724646876,0.017549835779551118,0.18091849004679575,0
49.961380106665494,11.17329166297027,1.5389687561786336,4.958887426025928,0.01566287271993383,0.21701328918736426,2
38.489276027426385,11.604158994380159,1.458006288119478,5.073409456858053,0.02641911073434715,0.22453920624370982,2
48.53220006547295,11.491225341517449,1.5302062224313056,4.971586298764478,0.1457811995565143,0.19584325373317288,1
47.94566697708396,11.048009780563833,1.5251153557418549,4.9775564020273535,0.10068821746792692,0.18884710970343482,1
47.55525258948197,12.743410481840943,1.6417723713285977,4.970259965158254,0.11624188099979502,0.20456716566884262,1
48.0814830161761,11.144928093891,1.3917829019887047,4.614498179156061,0.01212466860396803,0.19439620482644376,3
43.73839922305279,11.06787549351463,1.5287844916714832,4.920402771244805,0.019636305476749605,0.2321135858749111,2
47.2232876936788,12.705814918223563,1.5675075431942085,4.866596380602451,0.07541126711998232,0.2068752409988033,1
48.072746174467255,12.05461226220572,1.7703421593277404,3.0313457879396926,0.02523320422167196,0.1745215384431895,3
48.85842101015782,12.915306386691617,1.4332232226863355,5.795897717884357,0.01741211394136232,0.19658436586699762,3
48.34230777274359,12.339385337303517,1.281887921507118,4.918794652244487,0.14397118636052603,0.18709689323828438,1
47.37886552768158,11.177729563561146,1.5122529420286066,4.937848405784017,0.0656593300396387,0.22479892352788217,1
53.83417254626067,12.152086723020782,1.4923356188830197,5.086236144787725,0.01693904450154634,0.1788092625405506,2
48.360308455935886,12.919167452394268,1.4593996557678157,4.990356656926736,0.12355590550102555,0.22880465223657556,1
46.89620102136152,12.122854710895952,1.4650588255104373,4.949057464615739,0.020361400064165123,0.25051825092400287,2
55.800385022727404,12.085445738333588,1.7269681451844634,4.778322687205678,0.018749333488474493,0.1689523822090468,2
48.02287482320779,11.05638317421507,1.4234379986581565,5.013487620837136,0.12414294572002074,0.20664119513712925,1
47.88645206037478,11.064260493000717,1.3736486827949563,4.244646112802374,0.0238324583840485,0.18931211249658847,3
37.272661230750074,11.275283686153205,1.5587533116212056,5.043711805945967,0.019134023818329533,0.23206537855396175,2
45.99822864427395,11.171539339016066,1.6588421089450698,4.959306515371626,0.018747563992242814,0.2028661184726156,2
54.39429307914235,11.492088832649566,1.4535296689416797,5.024423181791229,0.016862954756891903,0.2091072218799609,2
46.979951622016856,12.51178883596312,1.4624211713408048,4.96707711807814,0.022034067648411253,0.18856865999523018,2
44.59655874361981,11.072827761335251,1.6099981654974538,5.017964841134148,0.020314587155436548,0.21082092256887905,2
47.931425161434,12.437372628726884,1.5153397925706393,6.343163464559591,0.028197438281359097,0.19724746843553156,3
47.55859916176332,11.812849145839307,1.649200993973398,3.6519451671649166,0.01793874386868252,0.19188586116203865,3
44.91168796738483,11.73980331429501,1.5025044210920806,4.917590346469713,0.017588395009421626,0.19710851961732653,2
40.82859539834914,12.55618789587612,1.5893195008363632,5.1353701560018665,0.02082696085736645,0.18911809473616734,2
49.305818074325835,12.047664612062842,1.4224078301858578,5.055317869030236,0.023209613506581843,0.20603503753356056,2
48.62342607462594,11.214912409933792,1.3943342602292788,6.750923261853081,0.018824857412099306,0.2201445768366324,3
48.21020480893551,12.462480271844322,1.3808274866566732,4.98522184013878,0.0909929774062209,0.2121241080967685,1
47.368662782993894,11.06909054897623,1.5215628328478816,4.890052143805776,0.025194541023400362,0.206863744122105,2
47.6675435178772,12.744669663609065,1.5417939393125586,3.85710329475194,0.019417346816909636,0.24575939515200163,3
47.87612183209248,12.675388128802282,1.4888773291232122,3.9551863280071196,0.02458797894223489,0.1854987106314938,3
59.265729446950644,12.004244379537136,1.4382463068879463,5.104632981652996,0.011205683590735527,0.18159470679420558,2
37.18887277634349,11.269098852212709,1.5140762691153027,4.971696663786614,0.021668801690401862,0.18454133569756492,2
47.93320540528025,11.024637991955442,1.4331849467691302,4.884528809063898,0.11144734440702615,0.20343749943563946,1
48.693139806141886,11.238962107317539,1.439425637008219,5.103813771060033,0.022512699442443065,0.2156708417251407,3
48.068018873757616,12.893473140854438,1.5274390383778584,7.377408988591283,0.014446905539874575,0.23152044872996763,3
48.38322374559341,13.061580536818683,1.5304022886585278,3.3591498536120263,0.021429411904605802,0.20370860975608632,3
54.385053452757816,12.225662206550043,1.4196553784880337,5.034932946172847,0.018121145878003758,0.21400133841240904,2
44.097346976489625,12.345890046904357,1.3911369905201274,5.025936130888524,0.02368227789737733,0.23313687461540458,2
47.549833121996755,10.975255755234619,1.5728279177060662,2.871684227101908,0.028259164251860626,0.19300443612841786,3
47.32353098816359,12.748807775722016,1.5402743912883337,2.9554239690998534,0.026510190397440514,0.1762914943491528,3
48.134169084319204,11.100986554962594,1.6263614036883787,4.760824711109616,0.13293812223429813,0.2092363904006598,1
48.281002805174836,12.14737671713507,1.6586218481240556,5.035548012281292,0.02331699018906477,0.23532337625271446,0
47.85728927368446,12.921201299295113,1.6427250144731014,4.934978335800223,0.01948063007753603,0.18270543696969918,0
47.748914054446345,11.201135467380062,1.520369035682923,5.012782888306929,0.025660967741350318,0.19100185349663776,0
48.25278306526054,13.028141563518398,1.460289586126492,5.0307605324502065,0.017881933445111783,0.16100254654648688,0
48.128755980759145,11.256776218681466,1.5696129120716682,5.085308966008373,0.12101321971640697,0.1881022075875922,1
48.01352131852994,11.738270337612013,1.43975550531047,2.828894776006513,0.02611338951411775,0.201990523141016,3
48.347459735284666,11.400393961102539,1.2298749819626829,4.8074254473489395,0.01613380696454781,0.20015676706736898,0
48.124529946964216,12.98995257618098,1.5361804135631412,4.989375236863395,0.024457324987384496,0.23198526224500432,0
47.8303774552122,12.664225892211823,1.4553628769101978,4.960526710572995,0.14913709944415762,0.21222124692308536,1
48.34746352049072,11.290414695172409,1.4286006275653034,6.298625853521524,0.014837792932082532,0.18404998550557794,3
48.24908421982723,11.229721546648856,1.4084605073520304,3.922956365097249,0.022773733018352324,0.20959444163848462,3
48.71414497159059,11.293872951969753,1.545368487833409,5.006178612973671,0.07084750511916273,0.20206101555461692,1
47.81890311364402,12.378843278134532,1.493475642792768,4.962258775982979,0.014100097856892837,0.2419747055365042,0
48.26280158538895,11.248116184643884,1.5620330187109646,4.845296319093076,0.023268977218296127,0.18519312033810845,0
48.3980323013237,12.268442058379048,1.4186864710178972,4.9387164988715035,0.01959244029491864,0.2028877405371214,0
47.780230812364785,11.080993918924557,1.4860931355958786,7.068197868299575,0.016643489168930117,0.17069498728618934,3
45.48257488587822,13.183358708815213,1.5671719064686216,4.992298030483952,0.026260512017620904,0.2010290304740219,2
48.228222493504894,11.106518891529177,1.544006963176456,4.8091828306240165,0.016639425309017897,0.1903893628865549,0
48.30242391592835,12.486923865624357,1.65673235899057,4.956577520023825,0.047491165852971653,0.19319224155384565,1
46.965286906923836,10.887079132574668,1.5327423614359634,4.946231552786202,0.023258869437840675,0.21835656662201527,0
47.565401609500476,11.52789144034463,1.4964352318410448,5.0980608838613675,0.021586363467018154,0.24779709520867443,0
47.89884510541588,12.442551528856022,1.4736207479174512,4.873522761536849,0.017657457547272992,0.19075045743748933,0
48.2367038914261,11.885626577633383,1.4996031716980398,4.872947717097485,0.09486962475095644,0.2151732743902673,1
48.34415985612358,11.96368676787435,1.4329796795132175,5.027888890536847,0.02241699832422039,0.24217005141084422,0
47.21255678588081,10.973318944347435,1.5976202054831703,3.9683595716334703,0.015393782063214328,0.16793181366739046,3
47.66283930426631,12.791732485130357,1.6482142272013642,5.0576071933469455,0.013712993212858843,0.1770507027345156,2
47.359499835770585,11.310318480260213,1.4220740576652495,7.054391166423062,0.01941215713720691,0.20375977957728064,3
47.80234051434596,11.139911821345958,1.5391796914498506,4.773002597121491,0.0915527989738927,0.20420172607778675,1
48.62520494192592,12.977463143528999,1.321753673769495,5.123101906904118,0.0213152579466427,0.1946624404001928,0
48.710955965277584,12.293954682434704,1.4186054039917995,5.055480057240358,0.08030047927452849,0.21116239330639713,1
47.90442972988734,11.314981439407696,1.235365766024814,5.104259937892227,0.0273540354319766,0.21171407843786924,0
47.32062919963548,12.49785649983697,1.5709300467319394,4.90323865546061,0.01288907568889467,0.21144703769367051,3
47.73263011814123,11.308612695068886,1.5773879058200833,6.084070485736428,0.021401503725234052,0.2157572094988127,3
48.16688920244543,13.002211686420274,1.5659734960511562,4.8674232148360455,0.022690837613936768,0.1851601347995791,0
44.601100232097764,11.309019320818612,1.5605318436356728,4.9365075946394805,0.01350478739689355,0.19881394045269082,2
48.25645374932762,11.16500419376406,1.3944874970155134,6.959802713711247,0.025382976575314117,0.17356124729533104,3
48.326669561039566,12.301682495714585,1.6047013711568754,2.705319534191419,0.018453871401473004,0.22129251512336454,3
48.59564914198784,11.195420514247626,1.5890134360290555,5.046860343152032,0.02062024496226721,0.19201335410762868,3
52.34751502035902,13.131796907059075,1.4645467027918255,5.058679477666229,0.015879650953851084,0.21755789956319693,2
50.47929986700733,11.807458355799508,1.498429655446819,4.916997258712974,0.020795263042074134,0.2074274223989688,2
51.1438230132814,11.170709175050602,1.5157858116528387,4.885795343807914,0.011629430741137455,0.22260425667819572,2
48.22862975088362,12.609062336942031,1.5159081163151762,4.653989922348425,0.008324162606384477,0.21138635982575615,3
47.23097024629894,10.909293244254302,1.3928448094644876,5.015156003808802,0.013275767770727722,0.2015676826272149,0
47.111073355483796,11.621565510401014,1.6290704671592016,5.057106281641557,0.014426962552781213,0.21368546323996035,0
47.61833964830249,11.929646928958661,1.6832173044073293,3.967223491558159,0.018875673925076986,0.1758573071070421,3
47.79437838504659,12.85020609675098,1.3517565417100337,5.2162658901412335,0.021584053846588604,0.20773570692625346,0
53.225849159767186,11.822273810255997,1.33392978737022,4.831848854451379,0.021172708474920757,0.2054026909678958,2
48.44926166811421,12.492963318657553,1.7010375293928575,4.870915342417126,0.021440365465737125,0.20819187441488804,0
48.05175497803168,11.37482475165023,1.475375358089781,5.053865035100335,0.10347529505028166,0.20138826637571394,1
47.56255497870152,10.953279361735628,1.424517504459307,7.370059403023308,0.019247654493770125,0.24147165971332332,3
48.09273374948947,11.246216626468508,1.4585182947155881,4.97285121046272,0.014368271501540183,0.20306733132757612,0
48.715302110554994,11.976901508299752,1.4839625200429767,5.678513118010601,0.03309241110352569,0.20580598927767285,3
48.11588731757986,11.118600205876245,1.405654578172936,4.932853673617389,0.0735485084697113,0.21554104923582415,1
54.18509315436813,12.560291595310368,1.4706500113745493,5.128968304600358,0.021932211831190818,0.2162077719408296,2
47.182643617841805,11.91000715851899,1.5879191794900256,5.035199371249481,0.0800018084236229,0.24227316589421904,1
49.368219187433354,11.914002689464818,1.449837130449236,5.119427890478278,0.016633307045409076,0.16586262118438255,2
47.39463753050011,12.199233784928907,1.7381477545387871,5.4197714614425925,0.019691999272400208,0.17285818866492741,3
47.882133873558836,11.369656362641793,1.4431590420580405,3.8713094084809163,0.02110366774903387,0.1990057644757639,3
47.77573908252553,12.54280378616429,1.5559249331241027,4.824369549472513,0.07438363517894368,0.20959652093765246,1
47.58424429102711,11.608035548235144,1.5003141042863668,4.953415103780501,0.015495848989179429,0.1619239009794414,0
48.41914112660895,12.902510071129965,1.4824509461967905,3.080678901530319,0.02080225169185715,0.2270632870237534,3
47.776558928278604,11.628219195865368,1.5039808307533917,5.010324540789018,0.0875175629185053,0.21028319972855872,1
49.0883742564563,11.856450738982113,1.4180417059176897,4.8133551892250415,0.02632183698386487,0.20700755318067704,0
48.06784022813906,11.159723100720774,1.6511755523352976,4.952156313141907,0.07672675721557079,0.1753101007577828,1
48.45831598889249,11.368532685553616,1.591314497323506,5.08577520074492,0.014233958825064993,0.15790741689970567,0
48.17125153391167,12.913758859400453,1.651718925669692,4.320370868690791,0.018489818363048045,0.18746131704435723,3
47.57259791783244,10.943247790331942,1.4960123394342257,3.8575516059250803,0.020175208656961378,0.18695991297731449,3
47.475921694690115,11.108455724308241,1.6584845388166387,4.141501079391764,0.020341378675422933,0.21019079168565105,3
47.88224780295635,11.13357608067748,1.6128503607917748,4.990830596138008,0.02230544001928226,0.19748124297021988,0
47.81252654425309,11.512285981939524,1.5954130761719894,4.625538272177087,0.015641563794307124,0.2616365891057625,3
48.380483969705764,13.062728710734445,1.5337826599219824,5.099795044040635,0.1079706101602598,0.22934673578532053,1
46.82634800750451,10.772460379430095,1.5341223477402979,5.811969549608201,0.01905498572795181,0.19940035886567334,3
48.55639472396354,11.171609532694236,1.5490433675429025,7.412214354776263,0.017502777795015134,0.1875606132871718,3
47.765197236167275,11.794806606979597,1.5996132982675213,4.951043534157362,0.0719159966162655,0.17858226388872764,1
47.808315694610705,12.709574603721983,1.5800716534414343,5.219184316733705,0.021712878202261802,0.18884977115139961,3
44.82444555022818,11.770094873975154,1.4573097702002928,5.0654450868914385,0.015495016055340507,0.20253637079828776,2
47.29990930008619,11.98383142690877,1.4003788032663858,4.891111506752943,0.022266549627261586,0.21418316949270103,0
47.90641901675446,11.434139032689968,1.4881038984929928,4.817261403723822,0.019394351578447013,0.15004985688881947,0
48.80711977512347,11.626476544334885,1.5983395886152574,5.018415227797215,0.01571887654056985,0.16653382669391936,0
55.58973881734836,11.462739738664851,1.4482209444793597,4.7819768544330765,0.015590260204697077,0.19197797978172498,2
52.984080919657515,10.99998126640571,1.434226841244231,4.979879897269519,0.028457173911186698,0.200223519172578,2
56.03146332453878,11.231855465042566,1.4127760308978767,4.999931023536397,0.020838496216498102,0.23372590268586657,2
47.49617218103756,12.600072554965044,1.449077581863751,4.98846876689261,0.020900760178204077,0.17456359778756694,0
47.638593201935734,11.035527549356619,1.7054088062175274,4.931689851931488,0.017820575505827295,0.21457489596950843,0
47.21294687468575,11.896031423766841,1.6026479778848335,5.000229189053348,0.02613579297005776,0.18798541997803436,0
47.80151505024018,12.624725465685138,1.5511732857109866,3.6616233093519157,0.016031201728492508,0.2383073098285776,3
47.40354396519486,11.352625072594577,1.4694857810936695,2.6765859537601737,0.02257480030821258,0.19855518351846804,3
48.61028740210971,12.782968962175817,1.4170998057243442,5.071000425396776,0.10104892305978272,0.19646246209299062,1
49.58852004662332,13.149085216137156,1.4357576661716285,5.022303501047703,0.0146680727233633,0.18353074247376994,2
47.43934791774749,12.78126180511361,1.4016766726081114,3.9062845385061777,0.01636273058214133,0.22986187730734076,3
48.13855604418328,11.153780049577588,1.5596550963325784,5.102250145030325,0.09830752384775439,0.19230437708222503,1
47.9685360818462,11.903250284273392,1.5026176777275604,4.8868046417567355,0.01785339240273972,0.1992709065266575,0
42.629376586783096,12.692064134205719,1.4273924879541733,4.981721595955274,0.012384314814319963,0.22008516787216792,2
48.32380860223167,11.164325849176597,1.4296297479823152,3.765995276504266,0.021726670829619172,0.20088632310115592,3
48.58170693233656,12.986051409262604,1.4454355301657709,5.417566144872444,0.018691519858787337,0.18399066308753675,3
47.09449026094395,12.11174083369375,1.5993203063394565,3.6615372965873223,0.016156640141001075,0.19184077900136415,3
47.926728268679675,11.184352282032036,1.420968510245104,5.058480866114196,0.13165304289997148,0.22683109917810101,1
48.76353405889471,13.091554114446222,1.3288139515795045,5.0529788792026995,0.08079257349963029,0.2160175212141042,1
48.64184722513547,13.01322136775721,1.5544895811551291,3.2010031447076033,0.025395493377800775,0.20171419093931978,3
48.32769678579374,11.407098101724117,1.5099252770955016,5.041961149363897,0.056757135044537006,0.18733458422986643,1
50.02381958556356,12.3641154663848,1.5981352026267797,4.803882442008414,0.027085542872342185,0.2103504016923547,2
52.87219696045344,12.530748959326418,1.373591696852061,5.02765823206612,0.013890714752560311,0.23584146696541752,2
47.496129092590344,11.207059679037998,1.5125222524284179,5.07247551970775,0.08448902195970759,0.15565145931384627,1
47.457442049929725,10.945250082454164,1.4895552617770562,5.081120804156885,0.027028095463065605,0.21839518122143847,0
47.993051240864865,12.456799024136723,1.615880823409477,4.935429558248248,0.11207633278607135,0.19499906727705876,1
54.305995498975776,12.662351995652614,1.3726967602590905,5.054809110203791,0.02405327394978719,0.2147619754382175,2
48.131162399063356,12.46983473707304,1.6096333509290124,3.5040470594959174,0.01569139909597306,0.21374654161034867,3
48.86596339481192,11.69347696793011,1.6263557514378288,5.086093178770629,0.02499674857757351,0.206886458384956,0
51.930030432637764,10.978253942312197,1.4918674151868427,5.0442262473379795,0.023309178662625902,0.20571679418752695,2
47.833987896787704,11.143861351814163,1.6923788547722036,5.0421307441474195,0.1104775717669758,0.22026764721515898,1
48.66026883698277,11.337650151999021,1.481976879830984,2.829723218621157,0.022242441880844857,0.2074680214467609,3
50.05042465708666,12.550218897608831,1.6776349120685987,4.8399340960528825,0.022398427640478544,0.2130462474707799,2
47.17405522416096,10.863368070018666,1.5717206476530143,4.886796318142679,0.019739620712291753,0.20205559557152322,0
48.467920781974584,11.202020043997823,1.4756314595852706,5.088394569673297,0.12312711638719806,0.17999460740408285,1
50.09801565507195,12.911610935780027,1.5531961874507578,5.084873286585876,0.017549052367383806,0.1697065833882216,2
47.92887184688996,11.53891229402952,1.639433773631267,5.100813500485011,0.11256160200587945,0.205491528424667,1
48.24252552443509,13.024973899261887,1.3581134446265546,6.215953373337648,0.024070429548977975,0.1924757055640376,3
47.71343583068165,12.69824263439719,1.475343612742457,5.9529573974317325,0.024245027440838073,0.23186847777470349,3
48.20906856639638,12.019906821614393,1.443143474832751,5.092526110640979,0.016838052179168308,0.18196222244916488,3
48.210340252485025,11.111738895575192,1.640093911695844,5.094561318041247,0.08755034692724643,0.2264923308606673,1
48.488049026728774,11.371399762763316,1.6620630315857388,2.9804783968462614,0.028828320092839047,0.21189132663895086,3
48.96869684774968,12.344983307743679,1.4959384923748311,4.931607568535266,0.09635618423729549,0.20510304077729796,1
47.92611419436299,12.905195746204914,1.3900241311097141,7.142604109668546,0.023856308997865682,0.18114285120420862,3
49.438254854628774,12.764147750151567,1.4786442992201136,4.987912402425213,0.015415589209759602,0.21228857985458105,2
47.46834669454369,11.869555273097319,1.5451367735455068,5.02934202995906,0.08745138355015492,0.20677119952615983,1
48.12918221613989,12.927337259304199,1.4923171948345326,5.112492780217366,0.021483813257804754,0.21172837858287522,0
48.75782097286316,12.225163762548599,1.582468361546082,4.996342960552231,0.02193709360876207,0.18404132039441082,2
47.21888389322262,12.740038570664549,1.5163231474401835,5.119309863647277,0.11578959184856187,0.21967311018434021,1
48.17763802872863,12.999194836741236,1.6524108628331753,5.0255588595672505,0.013277577675338844,0.19294911142577473,3
51.596828440292164,12.953446406698534,1.4155682874870066,5.267783412537931,0.017178349724638192,0.24111201343594746,2
47.72566363349815,11.081144334132178,1.5755552349183488,5.038026644574704,0.02509762766340171,0.20043020499288944,0
48.21601833387168,11.409054295138755,1.3171424819977038,4.328192859237993,0.020602210712949272,0.1946161030108986,3
47.63726598964175,11.148699976869933,1.6028830562261607,3.032227881238193,0.018680105343041695,0.17461805310828651,3
47.78661043709158,10.9988116601613,1.435789720278104,4.855098308266735,0.10772161152636676,0.22410167847595205,1
48.47246896467702,12.730129848792268,1.5498213485247028,4.780683586787136,0.046830641404707156,0.18975277799601148,1
48.16248680087087,12.995732177540981,1.6111030541981262,4.95148869002052,0.016429591684554587,0.22195415346987238,3
47.75174730656961,11.811561070041655,1.4037742136273494,4.916327049084112,0.08020977688774673,0.23874032841976672,1
48.090489795426045,11.917370833495424,1.3817344117798618,4.897470746651718,0.11233061716157561,0.23926590203693165,1
47.837639765094714,12.911212295812343,1.4628295793553427,4.953924675543585,0.11616912304481856,0.20911280696849718,1
48.303970851078276,11.808285048541272,1.407205580696946,5.021473197715675,0.012242593735673716,0.17616235585491974,0
